season,team,win,type
2016,Colts,1,Home
2016,Titans,1,Home
2016,Bengals,1,Home
2016,Vikings,1,Home
2016,49ers,0,Home
2016,Chargers,0,Home
2016,Commanders,0,Home
2016,Broncos,1,Home
2016,Falcons,1,Home
2016,Rams,0,Home
2016,Lions,0,Home
2016,Texans,1,Home
2016,Seahawks,1,Home
2016,Steelers,1,Home
2016,Packers,1,Home
2016,Falcons,1,Home
2016,Patriots,1,Home
2016,Cowboys,0,Home
2016,Chiefs,0,Home
2016,Falcons,1,Home
2016,Patriots,1,Home
2016,Falcons,0,Home
2017,Patriots,0,Home
2017,Commanders,0,Home
2017,Titans,0,Home
2017,Lions,1,Home
2017,Texans,0,Home
2017,Bengals,0,Home
2017,Bears,0,Home
2017,Bills,1,Home
2017,Browns,0,Home
2017,Rams,1,Home
2017,Packers,1,Home
2017,49ers,0,Home
2017,Cowboys,1,Home
2017,Vikings,1,Home
2017,Broncos,1,Home
2017,Bengals,0,Home
2017,Panthers,1,Home
2017,Ravens,1,Home
2017,Buccaneers,1,Home
2017,Jaguars,0,Home
2017,Saints,0,Home
2017,Colts,0,Home
2017,Steelers,1,Home
2017,Chiefs,1,Home
2017,Raiders,1,Home
2017,Chargers,0,Home
2017,Broncos,1,Home
2017,Rams,0,Home
2017,Seahawks,1,Home
2017,Falcons,1,Home
2017,Giants,0,Home
2017,49ers,0,Home
2017,Jaguars,1,Home
2017,Panthers,0,Home
2017,Eagles,1,Home
2017,Jets,1,Home
2017,Patriots,1,Home
2017,Bills,1,Home
2017,Colts,1,Home
2017,Lions,0,Home
2017,Bears,1,Home
2017,Vikings,1,Home
2017,Titans,1,Home
2017,Chargers,0,Home
2017,Packers,1,Home
2017,Commanders,1,Home
2017,Cardinals,0,Home
2017,Packers,1,Home
2017,Dolphins,0,Home
2017,Texans,1,Home
2017,Jets,1,Home
2017,Patriots,0,Home
2017,Ravens,0,Home
2017,Cowboys,0,Home
2017,Browns,0,Home
2017,Falcons,0,Home
2017,Vikings,0,Home
2017,Cardinals,1,Home
2017,Chargers,0,Home
2017,Buccaneers,1,Home
2017,Broncos,1,Home
2017,Seahawks,1,Home
2017,Chiefs,1,Home
2017,Buccaneers,0,Home
2017,Giants,0,Home
2017,Eagles,1,Home
2017,Steelers,0,Home
2017,Dolphins,1,Home
2017,Lions,0,Home
2017,Browns,0,Home
2017,Bengals,1,Home
2017,Colts,1,Home
2017,Raiders,0,Home
2017,Rams,0,Home
2017,Cowboys,0,Home
2017,Texans,0,Home
2017,Bears,0,Home
2017,Panthers,0,Home
2017,Texans,1,Home
2017,Ravens,0,Home
2017,Commanders,1,Home
2017,Falcons,0,Home
2017,Saints,1,Home
2017,Vikings,1,Home
2017,Jets,0,Home
2017,Cardinals,1,Home
2017,Jaguars,0,Home
2017,Chiefs,0,Home
2017,Raiders,0,Home
2017,Broncos,0,Home
2017,Titans,1,Home
2017,Raiders,1,Home
2017,Bills,1,Home
2017,Bears,1,Home
2017,Browns,0,Home
2017,Packers,0,Home
2017,Colts,0,Home
2017,Rams,1,Home
2017,Dolphins,1,Home
2017,Vikings,1,Home
2017,49ers,0,Home
2017,Giants,0,Home
2017,Steelers,1,Home
2017,Chargers,1,Home
2017,Patriots,1,Home
2017,Eagles,1,Home
2017,Ravens,1,Home
2017,Browns,0,Home
2017,Buccaneers,0,Home
2017,Jets,0,Home
2017,Saints,1,Home
2017,Eagles,1,Home
2017,Bengals,1,Home
2017,Bills,1,Home
2017,Patriots,1,Home
2017,Seahawks,1,Home
2017,Commanders,0,Home
2017,Lions,0,Home
2017,Chiefs,1,Home
2017,Jets,1,Home
2017,Texans,0,Home
2017,Jaguars,1,Home
2017,Eagles,1,Home
2017,Panthers,1,Home
2017,Saints,1,Home
2017,Titans,1,Home
2017,Giants,0,Home
2017,49ers,0,Home
2017,Seahawks,0,Home
2017,Cowboys,1,Home
2017,Dolphins,0,Home
2017,Packers,0,Home
2017,Cardinals,0,Home
2017,Jaguars,1,Home
2017,Commanders,0,Home
2017,Buccaneers,1,Home
2017,Colts,0,Home
2017,Lions,1,Home
2017,Bears,0,Home
2017,Bills,0,Home
2017,Titans,1,Home
2017,Rams,1,Home
2017,Falcons,1,Home
2017,49ers,1,Home
2017,Broncos,0,Home
2017,Panthers,1,Home
2017,Steelers,1,Home
2017,Texans,1,Home
2017,Giants,1,Home
2017,Saints,1,Home
2017,Vikings,1,Home
2017,Browns,0,Home
2017,Packers,0,Home
2017,Bears,0,Home
2017,Dolphins,0,Home
2017,Chargers,1,Home
2017,Raiders,0,Home
2017,Broncos,0,Home
2017,Cowboys,0,Home
2017,Seahawks,0,Home
2017,Lions,0,Home
2017,Cowboys,0,Home
2017,Commanders,1,Home
2017,Falcons,1,Home
2017,Bengals,1,Home
2017,Colts,0,Home
2017,Chiefs,0,Home
2017,Patriots,1,Home
2017,Jets,0,Home
2017,Eagles,1,Home
2017,49ers,0,Home
2017,Raiders,1,Home
2017,Rams,1,Home
2017,Cardinals,1,Home
2017,Steelers,1,Home
2017,Ravens,1,Home
2017,Cowboys,1,Home
2017,Ravens,1,Home
2017,Jaguars,1,Home
2017,Jets,1,Home
2017,Dolphins,1,Home
2017,Titans,1,Home
2017,Packers,1,Home
2017,Bears,0,Home
2017,Bills,0,Home
2017,Falcons,0,Home
2017,Chargers,1,Home
2017,Raiders,1,Home
2017,Saints,1,Home
2017,Cardinals,0,Home
2017,Seahawks,1,Home
2017,Bengals,0,Home
2017,Falcons,1,Home
2017,Bills,1,Home
2017,Bengals,0,Home
2017,Browns,0,Home
2017,Chiefs,1,Home
2017,Giants,0,Home
2017,Buccaneers,0,Home
2017,Panthers,1,Home
2017,Texans,0,Home
2017,Broncos,1,Home
2017,Cardinals,1,Home
2017,Chargers,1,Home
2017,Jaguars,1,Home
2017,Rams,0,Home
2017,Steelers,1,Home
2017,Dolphins,1,Home
2017,Colts,0,Home
2017,Lions,1,Home
2017,Chiefs,1,Home
2017,Jaguars,1,Home
2017,Commanders,1,Home
2017,Saints,1,Home
2017,Panthers,1,Home
2017,Browns,0,Home
2017,Bills,1,Home
2017,Vikings,1,Home
2017,Giants,0,Home
2017,Seahawks,0,Home
2017,Steelers,0,Home
2017,49ers,1,Home
2017,Raiders,0,Home
2017,Buccaneers,0,Home
2017,Ravens,1,Home
2017,Packers,0,Home
2017,Commanders,1,Home
2017,Bengals,1,Home
2017,Jets,0,Home
2017,Panthers,1,Home
2017,Saints,1,Home
2017,Bears,1,Home
2017,Chiefs,1,Home
2017,Titans,0,Home
2017,Patriots,1,Home
2017,49ers,1,Home
2017,Cowboys,0,Home
2017,Cardinals,1,Home
2017,Texans,0,Home
2017,Eagles,1,Home
2017,Steelers,1,Home
2017,Lions,1,Home
2017,Colts,1,Home
2017,Vikings,1,Home
2017,Patriots,1,Home
2017,Giants,1,Home
2017,Eagles,0,Home
2017,Seahawks,0,Home
2017,Chargers,1,Home
2017,Ravens,0,Home
2017,Dolphins,0,Home
2017,Buccaneers,1,Home
2017,Titans,1,Home
2017,Broncos,0,Home
2017,Falcons,1,Home
2017,Rams,0,Home
2017,Chiefs,0,Home
2017,Rams,0,Home
2017,Jaguars,1,Home
2017,Saints,1,Home
2017,Eagles,1,Home
2017,Patriots,1,Home
2017,Steelers,0,Home
2017,Vikings,1,Home
2017,Patriots,1,Home
2017,Eagles,1,Home
2017,Patriots,0,Home
2018,Eagles,1,Home
2018,Browns,0,Home
2018,Colts,0,Home
2018,Dolphins,1,Home
2018,Vikings,1,Home
2018,Patriots,1,Home
2018,Saints,0,Home
2018,Giants,0,Home
2018,Ravens,1,Home
2018,Chargers,0,Home
2018,Panthers,1,Home
2018,Cardinals,0,Home
2018,Broncos,1,Home
2018,Packers,1,Home
2018,Lions,0,Home
2018,Raiders,0,Home
2018,Bengals,1,Home
2018,Commanders,0,Home
2018,Steelers,0,Home
2018,Jets,0,Home
2018,Saints,1,Home
2018,Buccaneers,1,Home
2018,Packers,0,Home
2018,Bills,0,Home
2018,Falcons,1,Home
2018,Titans,1,Home
2018,Rams,1,Home
2018,49ers,1,Home
2018,Broncos,1,Home
2018,Jaguars,1,Home
2018,Cowboys,1,Home
2018,Bears,1,Home
2018,Browns,1,Home
2018,Panthers,1,Home
2018,Texans,0,Home
2018,Ravens,1,Home
2018,Jaguars,0,Home
2018,Commanders,1,Home
2018,Falcons,0,Home
2018,Vikings,0,Home
2018,Dolphins,1,Home
2018,Chiefs,1,Home
2018,Eagles,1,Home
2018,Rams,1,Home
2018,Cardinals,0,Home
2018,Seahawks,1,Home
2018,Lions,1,Home
2018,Buccaneers,0,Home
2018,Rams,1,Home
2018,Falcons,0,Home
2018,Bears,1,Home
2018,Cowboys,1,Home
2018,Packers,1,Home
2018,Titans,1,Home
2018,Colts,0,Home
2018,Patriots,1,Home
2018,Jaguars,1,Home
2018,Raiders,1,Home
2018,Cardinals,0,Home
2018,Chargers,1,Home
2018,Giants,0,Home
2018,Steelers,0,Home
2018,Broncos,0,Home
2018,Patriots,1,Home
2018,Panthers,1,Home
2018,Steelers,1,Home
2018,Chiefs,1,Home
2018,Jets,1,Home
2018,Browns,1,Home
2018,Bengals,1,Home
2018,Bills,1,Home
2018,Lions,1,Home
2018,Chargers,1,Home
2018,Eagles,0,Home
2018,49ers,0,Home
2018,Seahawks,0,Home
2018,Texans,1,Home
2018,Saints,1,Home
2018,Giants,0,Home
2018,Commanders,1,Home
2018,Jets,1,Home
2018,Texans,1,Home
2018,Vikings,1,Home
2018,Falcons,1,Home
2018,Raiders,0,Home
2018,Browns,0,Home
2018,Bengals,0,Home
2018,Dolphins,1,Home
2018,Broncos,0,Home
2018,Cowboys,1,Home
2018,Titans,0,Home
2018,Patriots,1,Home
2018,Packers,1,Home
2018,Cardinals,0,Home
2018,Chargers,1,Home
2018,Bears,0,Home
2018,Colts,1,Home
2018,Dolphins,0,Home
2018,Jets,0,Home
2018,Eagles,0,Home
2018,Buccaneers,1,Home
2018,Jaguars,0,Home
2018,Ravens,0,Home
2018,Commanders,1,Home
2018,49ers,0,Home
2018,Chiefs,1,Home
2018,Falcons,1,Home
2018,Texans,1,Home
2018,Jaguars,0,Home
2018,Steelers,1,Home
2018,Panthers,1,Home
2018,Giants,0,Home
2018,Chiefs,1,Home
2018,Lions,0,Home
2018,Bengals,1,Home
2018,Bears,1,Home
2018,Raiders,0,Home
2018,Rams,1,Home
2018,Cardinals,1,Home
2018,Vikings,0,Home
2018,Bills,0,Home
2018,49ers,1,Home
2018,Commanders,0,Home
2018,Panthers,1,Home
2018,Vikings,1,Home
2018,Ravens,0,Home
2018,Browns,0,Home
2018,Bills,0,Home
2018,Dolphins,1,Home
2018,Broncos,0,Home
2018,Seahawks,0,Home
2018,Saints,1,Home
2018,Patriots,1,Home
2018,Cowboys,0,Home
2018,Steelers,1,Home
2018,Buccaneers,0,Home
2018,Jets,0,Home
2018,Chiefs,1,Home
2018,Colts,1,Home
2018,Titans,1,Home
2018,Browns,1,Home
2018,Bengals,0,Home
2018,Bears,1,Home
2018,Raiders,0,Home
2018,Packers,1,Home
2018,Rams,1,Home
2018,Eagles,0,Home
2018,49ers,0,Home
2018,Seahawks,1,Home
2018,Ravens,1,Home
2018,Jaguars,0,Home
2018,Commanders,0,Home
2018,Falcons,0,Home
2018,Colts,1,Home
2018,Lions,1,Home
2018,Giants,1,Home
2018,Cardinals,0,Home
2018,Chargers,0,Home
2018,Saints,1,Home
2018,Bears,1,Home
2018,Rams,1,Home
2018,Lions,0,Home
2018,Cowboys,1,Home
2018,Saints,1,Home
2018,Bills,1,Home
2018,Bengals,0,Home
2018,Jets,0,Home
2018,Eagles,1,Home
2018,Buccaneers,1,Home
2018,Panthers,0,Home
2018,Ravens,1,Home
2018,Chargers,1,Home
2018,Broncos,1,Home
2018,Colts,1,Home
2018,Vikings,1,Home
2018,Texans,1,Home
2018,Cowboys,1,Home
2018,Jaguars,1,Home
2018,Buccaneers,1,Home
2018,Giants,1,Home
2018,Dolphins,1,Home
2018,Texans,1,Home
2018,Lions,0,Home
2018,Bengals,0,Home
2018,Falcons,0,Home
2018,Packers,0,Home
2018,Titans,1,Home
2018,Raiders,0,Home
2018,Patriots,1,Home
2018,Seahawks,1,Home
2018,Steelers,0,Home
2018,Eagles,1,Home
2018,Titans,1,Home
2018,Commanders,0,Home
2018,Texans,0,Home
2018,Buccaneers,0,Home
2018,Dolphins,1,Home
2018,Packers,1,Home
2018,Browns,1,Home
2018,Bills,0,Home
2018,Chiefs,1,Home
2018,Chargers,1,Home
2018,49ers,1,Home
2018,Cardinals,0,Home
2018,Cowboys,1,Home
2018,Raiders,1,Home
2018,Bears,1,Home
2018,Seahawks,1,Home
2018,Chiefs,0,Home
2018,Jets,0,Home
2018,Broncos,0,Home
2018,Giants,0,Home
2018,Vikings,1,Home
2018,Colts,1,Home
2018,Jaguars,0,Home
2018,Bears,1,Home
2018,Bills,1,Home
2018,Falcons,1,Home
2018,Bengals,1,Home
2018,Ravens,1,Home
2018,49ers,1,Home
2018,Steelers,1,Home
2018,Rams,0,Home
2018,Panthers,0,Home
2018,Titans,1,Home
2018,Chargers,0,Home
2018,Panthers,0,Home
2018,Eagles,1,Home
2018,Jets,0,Home
2018,Dolphins,0,Home
2018,Patriots,1,Home
2018,Lions,0,Home
2018,Cowboys,1,Home
2018,Browns,1,Home
2018,Colts,1,Home
2018,Cardinals,0,Home
2018,49ers,0,Home
2018,Saints,1,Home
2018,Seahawks,1,Home
2018,Raiders,1,Home
2018,Buccaneers,0,Home
2018,Texans,1,Home
2018,Giants,0,Home
2018,Saints,0,Home
2018,Patriots,1,Home
2018,Packers,0,Home
2018,Bills,1,Home
2018,Commanders,0,Home
2018,Seahawks,1,Home
2018,Steelers,1,Home
2018,Ravens,1,Home
2018,Rams,1,Home
2018,Chiefs,1,Home
2018,Broncos,0,Home
2018,Vikings,0,Home
2018,Titans,0,Home
2018,Texans,0,Home
2018,Cowboys,1,Home
2018,Ravens,0,Home
2018,Bears,0,Home
2018,Chiefs,1,Home
2018,Rams,1,Home
2018,Patriots,1,Home
2018,Saints,1,Home
2018,Saints,0,Home
2018,Chiefs,0,Home
2018,Rams,0,Home
2019,Bears,0,Home
2019,Browns,0,Home
2019,Dolphins,0,Home
2019,Vikings,1,Home
2019,Jets,0,Home
2019,Eagles,1,Home
2019,Panthers,0,Home
2019,Jaguars,0,Home
2019,Chargers,1,Home
2019,Seahawks,1,Home
2019,Buccaneers,0,Home
2019,Cowboys,1,Home
2019,Cardinals,0,Home
2019,Patriots,1,Home
2019,Saints,1,Home
2019,Raiders,1,Home
2019,Panthers,0,Home
2019,Steelers,0,Home
2019,Texans,1,Home
2019,Ravens,1,Home
2019,Commanders,0,Home
2019,Giants,0,Home
2019,Dolphins,0,Home
2019,Titans,0,Home
2019,Packers,1,Home
2019,Lions,1,Home
2019,Bengals,0,Home
2019,Raiders,0,Home
2019,Broncos,0,Home
2019,Rams,1,Home
2019,Falcons,1,Home
2019,Jets,0,Home
2019,Jaguars,1,Home
2019,Eagles,0,Home
2019,Patriots,1,Home
2019,Vikings,1,Home
2019,Chiefs,1,Home
2019,Bills,1,Home
2019,Packers,1,Home
2019,Cowboys,1,Home
2019,Colts,1,Home
2019,Buccaneers,0,Home
2019,Cardinals,0,Home
2019,49ers,1,Home
2019,Seahawks,0,Home
2019,Chargers,0,Home
2019,Browns,0,Home
2019,Commanders,0,Home
2019,Packers,0,Home
2019,Ravens,0,Home
2019,Giants,1,Home
2019,Dolphins,0,Home
2019,Texans,0,Home
2019,Lions,0,Home
2019,Bills,0,Home
2019,Falcons,0,Home
2019,Colts,0,Home
2019,Rams,0,Home
2019,Cardinals,0,Home
2019,Bears,1,Home
2019,Broncos,0,Home
2019,Saints,1,Home
2019,Steelers,1,Home
2019,Seahawks,1,Home
2019,Steelers,0,Home
2019,Texans,1,Home
2019,Panthers,1,Home
2019,Commanders,0,Home
2019,Giants,0,Home
2019,Saints,1,Home
2019,Raiders,1,Home
2019,Titans,0,Home
2019,Bengals,0,Home
2019,Eagles,1,Home
2019,Chargers,0,Home
2019,Cowboys,0,Home
2019,Chiefs,0,Home
2019,49ers,1,Home
2019,Patriots,1,Home
2019,Buccaneers,0,Home
2019,Browns,0,Home
2019,Chiefs,0,Home
2019,Dolphins,0,Home
2019,Vikings,1,Home
2019,Jaguars,0,Home
2019,Ravens,1,Home
2019,Rams,0,Home
2019,Cardinals,1,Home
2019,Broncos,1,Home
2019,Jets,1,Home
2019,Chargers,0,Home
2019,Packers,1,Home
2019,Broncos,0,Home
2019,Falcons,0,Home
2019,Bills,1,Home
2019,Bengals,0,Home
2019,Lions,0,Home
2019,Packers,1,Home
2019,Colts,1,Home
2019,Giants,0,Home
2019,Commanders,0,Home
2019,Titans,1,Home
2019,Bears,0,Home
2019,Seahawks,0,Home
2019,Cowboys,1,Home
2019,Jets,0,Home
2019,Vikings,1,Home
2019,Saints,1,Home
2019,Rams,1,Home
2019,Colts,1,Home
2019,Titans,1,Home
2019,Jaguars,1,Home
2019,Bears,0,Home
2019,Bills,0,Home
2019,Falcons,0,Home
2019,Lions,1,Home
2019,49ers,1,Home
2019,Patriots,1,Home
2019,Texans,1,Home
2019,Chiefs,0,Home
2019,Steelers,1,Home
2019,Cardinals,0,Home
2019,Jaguars,0,Home
2019,Panthers,1,Home
2019,Steelers,1,Home
2019,Eagles,1,Home
2019,Dolphins,1,Home
2019,Bills,1,Home
2019,Chiefs,1,Home
2019,Raiders,1,Home
2019,Seahawks,1,Home
2019,Broncos,1,Home
2019,Chargers,1,Home
2019,Ravens,1,Home
2019,Giants,0,Home
2019,Raiders,1,Home
2019,Jets,1,Home
2019,Buccaneers,1,Home
2019,Saints,0,Home
2019,Bengals,0,Home
2019,Browns,1,Home
2019,Titans,1,Home
2019,Bears,1,Home
2019,Colts,0,Home
2019,Packers,1,Home
2019,Steelers,1,Home
2019,Cowboys,0,Home
2019,49ers,0,Home
2019,Browns,1,Home
2019,Ravens,1,Home
2019,Panthers,0,Home
2019,Commanders,0,Home
2019,Buccaneers,0,Home
2019,Lions,0,Home
2019,Dolphins,0,Home
2019,Colts,1,Home
2019,Vikings,1,Home
2019,49ers,1,Home
2019,Raiders,1,Home
2019,Eagles,0,Home
2019,Rams,1,Home
2019,Chargers,0,Home
2019,Texans,1,Home
2019,Eagles,0,Home
2019,Jets,1,Home
2019,Saints,1,Home
2019,Browns,1,Home
2019,Commanders,1,Home
2019,Bears,1,Home
2019,Bills,1,Home
2019,Falcons,0,Home
2019,Bengals,0,Home
2019,Titans,1,Home
2019,Patriots,1,Home
2019,49ers,1,Home
2019,Rams,0,Home
2019,Lions,0,Home
2019,Cowboys,0,Home
2019,Falcons,0,Home
2019,Jaguars,0,Home
2019,Ravens,1,Home
2019,Steelers,1,Home
2019,Panthers,0,Home
2019,Dolphins,1,Home
2019,Bengals,1,Home
2019,Giants,0,Home
2019,Colts,0,Home
2019,Cardinals,0,Home
2019,Broncos,1,Home
2019,Chiefs,1,Home
2019,Texans,1,Home
2019,Seahawks,1,Home
2019,Bears,1,Home
2019,Texans,0,Home
2019,Buccaneers,1,Home
2019,Jets,1,Home
2019,Saints,0,Home
2019,Packers,1,Home
2019,Browns,1,Home
2019,Bills,0,Home
2019,Falcons,1,Home
2019,Vikings,1,Home
2019,Jaguars,0,Home
2019,Cardinals,0,Home
2019,Raiders,0,Home
2019,Patriots,0,Home
2019,Rams,1,Home
2019,Eagles,1,Home
2019,Ravens,1,Home
2019,Bengals,0,Home
2019,Lions,0,Home
2019,Packers,1,Home
2019,Titans,0,Home
2019,Chiefs,1,Home
2019,Giants,1,Home
2019,Commanders,0,Home
2019,Panthers,0,Home
2019,Chargers,0,Home
2019,Cardinals,1,Home
2019,Raiders,0,Home
2019,Cowboys,1,Home
2019,49ers,0,Home
2019,Steelers,0,Home
2019,Saints,1,Home
2019,Buccaneers,0,Home
2019,Patriots,1,Home
2019,49ers,1,Home
2019,Jets,1,Home
2019,Dolphins,1,Home
2019,Commanders,0,Home
2019,Titans,0,Home
2019,Browns,0,Home
2019,Falcons,1,Home
2019,Colts,1,Home
2019,Broncos,1,Home
2019,Chargers,0,Home
2019,Eagles,1,Home
2019,Seahawks,0,Home
2019,Bears,0,Home
2019,Vikings,0,Home
2019,Panthers,0,Home
2019,Buccaneers,0,Home
2019,Patriots,0,Home
2019,Vikings,0,Home
2019,Bills,0,Home
2019,Lions,0,Home
2019,Bengals,1,Home
2019,Chiefs,1,Home
2019,Jaguars,1,Home
2019,Texans,0,Home
2019,Giants,0,Home
2019,Ravens,1,Home
2019,Broncos,1,Home
2019,Cowboys,1,Home
2019,Rams,1,Home
2019,Seahawks,0,Home
2019,Texans,1,Home
2019,Patriots,0,Home
2019,Saints,0,Home
2019,Eagles,0,Home
2019,49ers,1,Home
2019,Ravens,0,Home
2019,Chiefs,1,Home
2019,Packers,1,Home
2019,Chiefs,1,Home
2019,49ers,1,Home
2019,Chiefs,1,Home
2020,Chiefs,1,Home
2020,Falcons,0,Home
2020,Bills,1,Home
2020,Lions,0,Home
2020,Vikings,0,Home
2020,Patriots,1,Home
2020,Commanders,1,Home
2020,Panthers,0,Home
2020,Jaguars,1,Home
2020,Ravens,1,Home
2020,Bengals,0,Home
2020,Saints,1,Home
2020,49ers,0,Home
2020,Rams,1,Home
2020,Giants,0,Home
2020,Broncos,0,Home
2020,Browns,1,Home
2020,Buccaneers,1,Home
2020,Steelers,1,Home
2020,Eagles,0,Home
2020,Jets,0,Home
2020,Dolphins,0,Home
2020,Titans,1,Home
2020,Packers,1,Home
2020,Cowboys,1,Home
2020,Bears,1,Home
2020,Colts,1,Home
2020,Cardinals,1,Home
2020,Texans,0,Home
2020,Chargers,0,Home
2020,Seahawks,1,Home
2020,Raiders,1,Home
2020,Jaguars,0,Home
2020,Falcons,0,Home
2020,Bills,1,Home
2020,Browns,1,Home
2020,Vikings,0,Home
2020,Patriots,1,Home
2020,Giants,0,Home
2020,Eagles,0,Home
2020,Steelers,1,Home
2020,Chargers,0,Home
2020,Colts,1,Home
2020,Broncos,0,Home
2020,Cardinals,0,Home
2020,Seahawks,1,Home
2020,Saints,0,Home
2020,Ravens,0,Home
2020,Jets,0,Home
2020,Panthers,1,Home
2020,Commanders,0,Home
2020,Buccaneers,1,Home
2020,Texans,0,Home
2020,Lions,0,Home
2020,Cowboys,0,Home
2020,Bengals,1,Home
2020,Dolphins,0,Home
2020,Rams,1,Home
2020,Bears,0,Home
2020,Raiders,0,Home
2020,49ers,0,Home
2020,Chiefs,1,Home
2020,Packers,1,Home
2020,Bears,1,Home
2020,Texans,1,Home
2020,Ravens,1,Home
2020,Commanders,0,Home
2020,Jets,0,Home
2020,Chiefs,0,Home
2020,Falcons,0,Home
2020,Steelers,1,Home
2020,49ers,0,Home
2020,Browns,1,Home
2020,Cowboys,1,Home
2020,Seahawks,1,Home
2020,Saints,1,Home
2020,Titans,1,Home
2020,Steelers,1,Home
2020,Jaguars,0,Home
2020,Panthers,0,Home
2020,Eagles,0,Home
2020,Titans,1,Home
2020,Patriots,0,Home
2020,Vikings,0,Home
2020,Colts,1,Home
2020,Giants,1,Home
2020,Dolphins,1,Home
2020,Buccaneers,1,Home
2020,49ers,1,Home
2020,Bills,0,Home
2020,Cowboys,0,Home
2020,Eagles,1,Home
2020,Texans,0,Home
2020,Commanders,1,Home
2020,Jets,0,Home
2020,Falcons,0,Home
2020,Titans,0,Home
2020,Bengals,0,Home
2020,Saints,1,Home
2020,Raiders,0,Home
2020,Patriots,0,Home
2020,Broncos,0,Home
2020,Chargers,1,Home
2020,Cardinals,1,Home
2020,Rams,1,Home
2020,Panthers,0,Home
2020,Dolphins,1,Home
2020,Chiefs,1,Home
2020,Packers,0,Home
2020,Ravens,0,Home
2020,Browns,0,Home
2020,Bengals,1,Home
2020,Bills,1,Home
2020,Lions,0,Home
2020,Broncos,1,Home
2020,Bears,0,Home
2020,Seahawks,1,Home
2020,Eagles,1,Home
2020,Giants,0,Home
2020,49ers,0,Home
2020,Vikings,1,Home
2020,Commanders,0,Home
2020,Chiefs,1,Home
2020,Jaguars,0,Home
2020,Titans,1,Home
2020,Bills,1,Home
2020,Falcons,1,Home
2020,Colts,0,Home
2020,Chargers,0,Home
2020,Cowboys,0,Home
2020,Cardinals,0,Home
2020,Buccaneers,0,Home
2020,Jets,0,Home
2020,Titans,0,Home
2020,Panthers,0,Home
2020,Packers,1,Home
2020,Giants,1,Home
2020,Browns,1,Home
2020,Lions,1,Home
2020,Raiders,1,Home
2020,Dolphins,1,Home
2020,Cardinals,1,Home
2020,Rams,1,Home
2020,Saints,1,Home
2020,Steelers,1,Home
2020,Patriots,1,Home
2020,Bears,0,Home
2020,Seahawks,1,Home
2020,Ravens,0,Home
2020,Texans,1,Home
2020,Jaguars,0,Home
2020,Saints,1,Home
2020,Commanders,1,Home
2020,Panthers,1,Home
2020,Browns,1,Home
2020,Broncos,1,Home
2020,Chargers,1,Home
2020,Colts,1,Home
2020,Vikings,0,Home
2020,Raiders,0,Home
2020,Buccaneers,0,Home
2020,Lions,0,Home
2020,Cowboys,0,Home
